WURCS=2.0/4,5,4/[u2112h][a2112A-1a_1-5_2*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1b_1-5]/1-2-3-4-3/b3-c1_a4-b1_b4-d1_c4-e1	[C@@H]5([C@H](O)[C@H]([C@@H](O[C@@H]5CO)O[C@@H]4[C@@H]([C@H]([C@H](O[C@@H]4C(=O)O)O[C@H]3[C@H](OC([C@H](O)[C@H]3O)O)CO)OS(=O)(=O)O)O[C@@H]1O[C@@H]([C@@H](O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](C(O)=O)O2)O)O)O)[C@H](O)[C@H]1O)C(=O)O)O)O
WURCS=2.0/4,5,4/[u2112h][a2112A-1a_1-5][a2122A-1b_1-5][a2122h-1b_1-5]/1-2-3-4-3/b3-c1_a4-b1_b4-d1_c4-e1	[C@@H]5([C@H](OC(O)[C@@H]([C@H]5O)O)CO)O[C@H]2O[C@@H]([C@@H]([C@H](O[C@@H]4O[C@H](C(=O)O)[C@H]([C@H](O)[C@H]4O)O[C@H]3[C@@H]([C@H]([C@H](O)[C@H](O3)C(=O)O)O)O)[C@H]2O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)C(O)=O
WURCS=2.0/4,5,4/[u2211m][a2211m-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a2122h-1a_1-5]/1-2-2-3-4/a3-b1_a4-e1_b2-c1_c2-d1	[C@@H]5([C@H](O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@@H]1[C@@H](O[C@@H]4O[C@H]([C@@H]([C@@H](O)[C@H]4O[C@H]3[C@@H]([C@@H]([C@H]([C@H](C)O3)O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2NC(=O)C)O)O)O)C)[C@H](C(O)O[C@H]1C)O)O
WURCS=2.0/2,5,4/[u2122h][a2112h-1b_1-5]/1-2-2-2-2/a4-b1_b3-c1_c3-d1_d3-e1	[C@@H]5([C@H]([C@H](O[C@H]([C@@H]5O)O[C@H]3[C@H]([C@@H](CO)O[C@@H](O[C@@H]4[C@@H](CO)OC(O)[C@H](O)[C@H]4O)[C@@H]3O)O)CO)O)O[C@H]1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@@H]([C@H]2O)O)CO)[C@H]([C@@H](CO)O1)O)O
WURCS=2.0/3,6,5/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2/a4-b1_b3-c1_c4-d1_d3-e1_e3-f1	[C@@H]6(O)[C@@H](O)[C@@H]([C@@H](CO)OC6O)O[C@@H]5O[C@H](CO)[C@@H]([C@@H]([C@H]5O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@@H]3O[C@@H]([C@H](O)[C@@H]([C@H]3O)O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2NC(=O)C)O[C@H]1[C@@H]([C@@H](O)[C@@H](O)[C@@H](CO)O1)O)O)CO)CO)O)NC(=O)C)O
WURCS=2.0/4,6,5/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4-4/a4-b1_b4-c1_c3-d1_c6-e1_e3-f1	[C@@H]6(O)[C@H](O)[C@H](O[C@@H]([C@H]6O)CO)O[C@H]5[C@@H]([C@H](O[C@H]([C@H]5O)O[C@H]4[C@@H]([C@@H](NC(=O)C)[C@@H](O[C@@H]4CO)O[C@H]3[C@@H]([C@H](C(O)O[C@@H]3CO)NC(C)=O)O)O)CO[C@@H]1[C@H]([C@@H](O[C@H]2O[C@@H]([C@H]([C@@H]([C@@H]2O)O)O)CO)[C@H](O)[C@H](O1)CO)O)O
WURCS=2.0/5,7,6/[u2112h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-5-2-3/a3-b1_a6-d1_b3-c2_d3-e1_d4-f1_f3-g2	[C@@H]6(O[C@]7(C(O)=O)C[C@H](O)[C@@H](NC(C)=O)[C@@H](O7)[C@H](O)[C@H](O)CO)[C@H]([C@@H](O[C@@H]([C@@H]6O)CO)O[C@@H]2[C@H](O[C@@H](OC[C@H]5OC([C@H](NC(=O)C)[C@H]([C@H]5O)O[C@H]3[C@H](O)[C@@H](O[C@]4(C(O)=O)C[C@@H]([C@@H](NC(=O)C)[C@H]([C@@H]([C@@H](CO)O)O)O4)O)[C@H]([C@H](O3)CO)O)O)[C@@H]([C@H]2O[C@H]1[C@@H](O)[C@@H]([C@@H]([C@@H](O1)C)O)O)NC(C)=O)CO)O
WURCS=2.0/6,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5_6*OSO/3=O/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-5-6/a3-b1_a6-c1_c3-d1_c4-e1_e3-f2	[C@@H]6([C@@H]([C@@H](NC(=O)C)[C@@H](O[C@@H]6CO)OC[C@H]5OC([C@H](NC(=O)C)[C@H]([C@H]5O)O[C@@H]4O[C@@H]([C@@H]([C@H](O)[C@H]4O)O)COS(O)(=O)=O)O)O[C@@H]3O[C@H]([C@@H](O)[C@H]([C@@H]3O)O)C)O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)O[C@]1(O[C@H]([C@H](NC(=O)C)[C@H](C1)O)[C@H](O)[C@@H](CO)O)C(O)=O
WURCS=2.0/2,6,5/[u2122h][a2112h-1b_1-5]/1-2-2-2-2-2/a4-b1_b3-c1_c3-d1_d3-e1_e3-f1	[C@@H]6([C@@H]([C@H]([C@H]([C@@H](CO)O6)O)O[C@@H]2O[C@@H]([C@H](O)[C@H](O[C@@H]5O[C@@H]([C@H](O)[C@@H]([C@H]5O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O[C@H]3[C@@H]([C@@H](O)[C@H]([C@H](O3)CO)O)O)O)CO)[C@H]2O)CO)O)O[C@@H]1[C@@H](CO)OC(O)[C@@H]([C@H]1O)O
WURCS=2.0/4,7,6/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4-4-4/a4-b1_b4-c1_c3-d1_c6-f1_d6-e1_f6-g1	[C@@H]7(CO)[C@H]([C@@H]([C@H](O)[C@H](O7)OC[C@@H]6[C@H]([C@@H]([C@H](O)[C@H](O6)OC[C@H]1O[C@@H](O[C@H]5[C@H](O)[C@H]([C@@H](O[C@@H]5CO)O[C@@H]4[C@@H](CO)OC([C@H](NC(=O)C)[C@H]4O)O)NC(=O)C)[C@H]([C@@H](O[C@@H]2[C@@H](O)[C@H]([C@H](O)[C@@H](CO[C@@H]3[C@H]([C@@H](O)[C@H](O)[C@@H](CO)O3)O)O2)O)[C@@H]1O)O)O)O)O)O
WURCS=2.0/3,10,9/[u2122A][a2112h-1b_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-2-3-2-3-2-3-2/b3-c1_d3-e1_f3-g1_h3-i1_a4-b1_c4-d1_e4-f1_g4-h1_i4-j1	[C@@H]7(O)[C@@H]([C@@H](NC(=O)C)[C@H](O[C@H]8[C@@H]([C@H]([C@H](O[C@@H]%10[C@@H](NC(=O)C)[C@@H](O[C@@H]([C@@H]%10O)CO)O[C@@H]9[C@@H](C(O)=O)OC(O)[C@H](O)[C@H]9O)O[C@@H]8C(O)=O)O)O)O[C@@H]7CO)O[C@@H]1O[C@@H]([C@@H](O[C@H]2[C@@H]([C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H]([C@H](O6)C(=O)O)O[C@@H]5O[C@@H]([C@@H]([C@@H]([C@H]5NC(=O)C)O[C@H]4[C@H](O)[C@H]([C@@H]([C@H](O4)C(O)=O)O[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3NC(=O)C)CO)O)O)CO)[C@H]([C@H](O2)CO)O)NC(=O)C)[C@H](O)[C@H]1O)C(O)=O
WURCS=2.0/5,7,6/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-4-4-5/a4-b1_a6-g1_b4-c1_c3-d1_c6-e1_e3-f1	[C@@H]7(O)[C@H](O)[C@H](O[C@@H]([C@H]7O)CO)O[C@@H]6[C@H](O)[C@@H](O[C@@H]([C@H]6O)CO[C@@H]4[C@H]([C@@H](O[C@H]5O[C@@H]([C@H]([C@@H]([C@@H]5O)O)O)CO)[C@H](O)[C@H](O4)CO)O)O[C@H]3[C@@H]([C@@H](NC(=O)C)[C@@H](O[C@@H]3CO)O[C@H]2[C@H](O)[C@H](C(O[C@@H]2CO[C@@H]1O[C@H]([C@@H](O)[C@H]([C@@H]1O)O)C)O)NC(C)=O)O
WURCS=2.0/4,7,6/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-2-4/a4-b1_b3-c1_c4-d1_d3-e1_e4-f1_f3-g2	[C@@H]7([C@@H]([C@@H](CO)O[C@H]([C@@H]7NC(C)=O)O[C@@H]5[C@@H](O)[C@H](O[C@H]6[C@H](O)[C@@H](O)C(O[C@@H]6CO)O)O[C@@H]([C@@H]5O)CO)O[C@@H]4O[C@@H]([C@H](O)[C@@H]([C@H]4O)O[C@@H]3O[C@@H]([C@H]([C@H](O)[C@H]3NC(=O)C)O[C@@H]2O[C@@H]([C@@H]([C@@H]([C@H]2O)O[C@]1(C(O)=O)C[C@@H]([C@H]([C@@H](O1)[C@H](O)[C@H](O)CO)NC(=O)C)O)O)CO)CO)CO)O
WURCS=2.0/3,20,19/[u2122h_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1_f4-g1_g4-h1_h4-i1_i4-j1_j4-k1_k4-l1_l4-m1_m4-n1_n4-o1_o4-p1_p4-q1_q4-r1_r4-s1_s4-t1	[C@@H]7([C@H](O)[C@H]([C@H](O[C@H]8[C@H](O)[C@H]([C@@H](O[C@H]%20[C@@H]([C@H]([C@@H](O[C@@H]%20C(=O)O)O[C@H]%19[C@@H]([C@H]([C@H](O[C@@H]%19CO)O[C@H]%18[C@@H]([C@H]([C@@H](O[C@@H]%18C(O)=O)O[C@@H]%17[C@@H](CO)O[C@@H]([C@@H]([C@H]%17O)NC(=O)C)O[C@@H]9[C@@H](C(=O)O)O[C@@H](O[C@@H]%10[C@H](O[C@H](O[C@H]%16[C@@H]([C@H]([C@@H](O[C@@H]%16C(=O)O)O[C@@H]%11[C@@H](CO)O[C@H](O[C@H]%15[C@@H]([C@@H](O)[C@@H](O[C@@H]%15C(O)=O)O[C@@H]%12[C@@H](CO)O[C@H](O[C@@H]%13[C@H](O[C@@H](O[C@H]%14[C@@H]([C@H](C(O[C@@H]%14CO)O)NC(C)=O)O)[C@@H]([C@H]%13O)O)C(=O)O)[C@@H]([C@H]%12O)NC(=O)C)O)[C@@H]([C@H]%11O)NC(C)=O)O)O)[C@@H]([C@H]%10O)NC(=O)C)CO)[C@@H]([C@H]9O)O)O)O)NC(=O)C)O)O)O)O[C@@H]8CO)NC(=O)C)O[C@@H]7C(=O)O)O)O[C@H]1O[C@H](CO)[C@@H](O[C@H]2[C@@H]([C@H]([C@H](O[C@H]3O[C@@H]([C@@H](O[C@H]6[C@@H]([C@H]([C@@H]([C@@H](C(O)=O)O6)O[C@H]5O[C@H](CO)[C@H]([C@H](O)[C@H]5NC(=O)C)O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@@H]([C@H]4O)O)O)O)[C@@H]([C@H]3NC(=O)C)O)CO)[C@H](O2)C(=O)O)O)O)[C@H](O)[C@H]1NC(C)=O
WURCS=2.0/5,8,7/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O_6*OSO/3=O/3=O][a1221m-1a_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-5-2-4/a4-b1_b3-c1_c3-d1_c4-e1_e3-f1_f3-g1_g2-h1	[C@@H]7([C@H]([C@@H](CO)O[C@H]([C@@H]7O[C@H]8[C@@H](O)[C@H](O)[C@@H]([C@H](C)O8)O)O[C@H]6[C@@H]([C@@H](CO)O[C@H]([C@@H]6NC(=O)C)O[C@@H]5[C@H]([C@@H](O[C@@H]([C@@H]5O)CO)O[C@H]2[C@@H]([C@@H](NC(C)=O)[C@H](O[C@H]4[C@@H](O)[C@@H](CO)O[C@H]([C@@H]4O)O[C@@H]3[C@H](OC(O)[C@@H]([C@H]3O)O)CO)O[C@@H]2COS(O)(=O)=O)O[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O1)C)O)O)O)O
WURCS=2.0/4,9,8/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4-4-4-4-4/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f3-g1_f6-h1_h2-i1	[C@@H]8(O)[C@H](O[C@@H]9[C@H]([C@@H](O)[C@@H]([C@H](O9)CO)O)O)[C@H](O[C@@H]([C@H]8O)CO)O[C@H]7[C@H](O)[C@H](O[C@H]([C@H]7O)O[C@H]5[C@@H]([C@H]([C@H](O[C@@H]6[C@@H](CO)OC([C@H](NC(C)=O)[C@H]6O)O)O[C@@H]5CO)NC(=O)C)O)CO[C@@H]1[C@@H](O)[C@@H](O[C@@H]4[C@H]([C@H]([C@H](O)[C@@H](CO)O4)O)O)[C@H](O)[C@@H](CO[C@@H]3[C@H]([C@@H](O)[C@H](O)[C@@H](CO)O3)O[C@@H]2[C@@H](O)[C@H]([C@H](O)[C@H](O2)CO)O)O1
WURCS=2.0/7,13,12/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-4-2-7-5-7/a4-b1_a6-m1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f6-g2_i2-j1_j3-k1_j4-l1	[C@@H]8(O[C@H]%10O[C@@H]([C@@H](O)[C@@H]([C@@H]%10O[C@H]%13[C@@H]([C@@H](O)[C@@H]([C@H](O%13)CO)O[C@H]%12[C@@H]([C@H]([C@H]([C@H](O%12)CO[C@@]%11(C(O)=O)O[C@@H]([C@H](O)[C@@H](CO)O)[C@@H]([C@@H](O)C%11)NC(C)=O)O)O)O)NC(=O)C)O)CO)[C@@H]([C@@H](O[C@@H]([C@H]8O[C@H]9[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O9)CO)CO[C@H]7O[C@@H]([C@H]([C@@H]([C@@H]7O[C@@H]5O[C@@H]([C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@@H]([C@H]6O)O)[C@@H]([C@H]5NC(C)=O)O[C@H]4[C@H]([C@H](O)[C@@H]([C@@H](O4)C)O)O)CO)O)O)CO)O[C@H]3[C@H](O)[C@@H](NC(C)=O)[C@@H](O[C@@H]3CO)O[C@H]2[C@@H]([C@H](C(O[C@@H]2CO[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O1)C)O)NC(=O)C)O)O
WURCS=2.0/7,13,12/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-4-2-7-5-7/a4-b1_a6-m1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f3-g2_i2-j1_j3-k1_j4-l1	[C@@H]8(O[C@H]%10O[C@@H]([C@@H](O)[C@@H]([C@@H]%10O[C@H]%13[C@@H]([C@H]([C@@H]([C@@H](CO)O%13)O[C@@H]%11O[C@H](CO)[C@@H]([C@H](O[C@]%12(C(=O)O)C[C@@H]([C@@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O)O%12)O)[C@H]%11O)O)O)NC(=O)C)O)CO)[C@@H]([C@@H](O[C@@H]([C@H]8O[C@H]9[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O9)CO)CO[C@H]7O[C@@H]([C@H]([C@@H]([C@@H]7O[C@@H]5O[C@@H]([C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@@H]([C@H]6O)O)[C@@H]([C@H]5NC(C)=O)O[C@H]4[C@H]([C@H](O)[C@@H]([C@@H](O4)C)O)O)CO)O)O)CO)O[C@H]3[C@H](O)[C@@H](NC(C)=O)[C@@H](O[C@@H]3CO)O[C@H]2[C@@H]([C@H](C(O[C@@H]2CO[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O1)C)O)NC(=O)C)O)O
WURCS=2.0/4,8,7/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-4-2-2/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_f6-h1	[C@@H]8([C@@H]([C@@H](O)[C@@H]([C@H](O8)CO)O)NC(C)=O)O[C@H]6[C@@H](O)[C@H](O)[C@@H](CO[C@@H]7O[C@H](CO)[C@H]([C@H](O)[C@H]7NC(C)=O)O)O[C@@H]6OC[C@H]3O[C@H]([C@@H](O)[C@@H](O[C@H]5O[C@H](CO)[C@H]([C@H](O)[C@@H]5O[C@H]4[C@H](NC(C)=O)[C@@H](O)[C@@H]([C@@H](CO)O4)O)O)[C@@H]3O)O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]2[C@@H](CO)OC([C@H](NC(C)=O)[C@H]2O)O)O[C@@H]1CO)NC(=O)C)O
WURCS=2.0/4,16,15/[u2211m][a2122h-1a_1-5_2*NCC/3=O][a2112h-1a_1-5][a2211m-1a_1-5]/1-2-3-4-4-2-3-4-4-2-3-4-4-2-3-4/a3-b1_b3-c1_c2-d1_d3-e1_e3-f1_f3-g1_g2-h1_h3-i1_i3-j1_j3-k1_k2-l1_l3-m1_m3-n1_n3-o1_o2-p1	[C@@H]8([C@H](O)[C@@H](O[C@H]%16[C@@H]([C@@H]([C@@H](O)[C@@H](O%16)C)O[C@H]9O[C@H](CO)[C@@H](O)[C@H](O[C@@H]%15[C@@H]([C@H]([C@H]([C@H](O%15)CO)O)O)O[C@@H]%14O[C@@H](C)[C@@H]([C@H]([C@H]%14O)O[C@@H]%13O[C@@H](C)[C@H](O)[C@H]([C@H]%13O)O[C@H]%12O[C@H](CO)[C@@H](O)[C@@H]([C@H]%12NC(=O)C)O[C@H]%10O[C@@H]([C@H](O)[C@@H]([C@H]%10O[C@@H]%11O[C@H]([C@H](O)[C@H]([C@H]%11O)O)C)O)CO)O)[C@H]9NC(=O)C)O)[C@H]([C@@H](O8)O[C@@H]7[C@@H](O)[C@@H](O)[C@H](O[C@@H]7O[C@@H]1[C@H]([C@@H](O[C@H]6[C@@H](O)[C@@H](O[C@@H](C)[C@@H]6O)O[C@H]2[C@H]([C@H](O[C@H]5[C@H](O[C@@H]([C@@H]([C@@H]5O)O)CO)O[C@@H]4[C@@H](NC(C)=O)[C@H](O[C@H](CO)[C@H]4O)O[C@H]3[C@@H](O)C(O[C@H]([C@@H]3O)C)O)O[C@@H](C)[C@@H]2O)O)O[C@@H]([C@H]1O)CO)NC(C)=O)CO)O)C
WURCS=2.0/4,9,8/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-3-4-2-4/a4-b1_b3-c1_b6-f1_c3-d1_c4-e1_f3-g1_f4-h1_h2-i1	[C@@H]9(O)[C@@H](O[C@@H](C)[C@@H](O)[C@H]9O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1O[C@H]8[C@@H]([C@H]([C@@H](O[C@@H]8CO)OC[C@H]4O[C@H]([C@@H]([C@@H](O[C@@H]7O[C@H](CO)[C@H]([C@@H]([C@H]7NC(C)=O)O[C@H]6[C@H]([C@H](O)[C@@H]([C@@H](O6)C)O)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)[C@H]4O)O)O[C@@H]3[C@@H](CO)OC([C@@H]([C@H]3O)O)O)NC(C)=O)O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
WURCS=2.0/5,10,9/[u2122A][a2122h-1a_1-5_2*NCC/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-5-2-5-4-3-4/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1_f4-g1_g4-h1_h4-i1_i4-j1	[C@H]%10(C(=O)O)[C@H]([C@@H]([C@@H](O)[C@@H](O%10)O[C@H]9[C@@H]([C@H]([C@H](O[C@@H]9CO)O[C@@H]8[C@@H](C(=O)O)OC([C@@H]([C@H]8O)O)O)NC(C)=O)O)O)O[C@H]7O[C@@H]([C@H]([C@@H]([C@H]7NS(=O)(=O)O)O)O[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6O)O)O[C@H]1O[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@@H](O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]4[C@@H]([C@@H](O)[C@@H]([C@@H](O4)C(=O)O)O[C@@H]3[C@@H]([C@@H](O)[C@@H]([C@H](O3)CO)O)NS(=O)(O)=O)O)O)NS(O)(=O)=O)[C@@H]([C@H]2O)O)C(O)=O)[C@@H]([C@H]1NC(C)=O)O)CO)C(=O)O)CO
WURCS=2.0/9,10,9/[u2122h][a1221m-1a_1-5][a2112h-1a_1-5][a1122m-1a_1-5][a1122h-1a_1-5][a212h-1b_1-5][a2211m-1b_1-5][a2211m-1a_1-5_2*OC_3*OC][a211h-1b_1-4]/1-2-3-4-5-6-7-8-9-6/a3-b1_a4-j1_b2-c1_b3-d1_b4-f1_d3-e1_f4-g1_g2-h1_g3-i1	[C@H]%10(O)[C@H](O)[C@H](O[C@@H]([C@H]%10O)O[C@@H]1[C@H](O)[C@@H](O[C@@H]3[C@H](O[C@@H]6OC[C@@H](O[C@H]8O[C@@H](C)[C@@H]([C@H]([C@H]8O[C@H]9[C@H](OC)[C@@H]([C@@H](O)[C@@H](O9)C)OC)O[C@@H]7[C@@H]([C@@H](O)[C@H](CO)O7)O)O)[C@@H]([C@H]6O)O)[C@@H](O[C@@H](O[C@@H]4[C@@H](O)C(O)O[C@@H]([C@H]4O[C@H]5[C@@H]([C@H]([C@H](O)CO5)O)O)CO)[C@H]3O[C@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)O)C)O[C@H](C)[C@H]1O)CO
WURCS=2.0/9,10,9/[u2122h][a1221m-1a_1-5][a2112h-1a_1-5][a1122m-1a_1-5][a1122h-1a_1-5][a212h-1b_1-5][a2211m-1b_1-5][a2211m-1a_1-5_2*OC_3*OC][a122h-1b_1-5]/1-2-3-4-5-6-7-8-9-6/a3-b1_a4-j1_b2-c1_b3-d1_b4-f1_d3-e1_f4-g1_g2-h1_g3-i1	[C@H]%10(O)[C@H](O)[C@H](O[C@@H]([C@H]%10O)O[C@@H]1[C@H](O)[C@@H](O[C@@H]3[C@H](O[C@@H]9OC[C@H]([C@@H]([C@H]9O)O)O[C@@H]7[C@H](O[C@@H]8O[C@H]([C@@H]([C@H]([C@H]8OC)OC)O)C)[C@@H]([C@H]([C@@H](O7)C)O)O[C@@H]6OC[C@H]([C@H]([C@@H]6O)O)O)[C@@H](O[C@@H](O[C@@H]4[C@@H](O)C(O)O[C@@H]([C@H]4O[C@H]5[C@@H]([C@H]([C@H](O)CO5)O)O)CO)[C@H]3O[C@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)O)C)O[C@H](C)[C@H]1O)CO
WURCS=2.0/5,10,9/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-2-2-4-2-5/a4-b1_a6-j1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_d4-f1_h2-i1	[C@H]%10([C@@H](CO)O[C@H]([C@@H]([C@H]%10O)NC(=O)C)O[C@H]9[C@H](O)[C@@H]([C@H](O[C@@H]9CO)O[C@H]6[C@@H]([C@@H](CO[C@H]7O[C@@H]([C@@H](O)[C@H](O)[C@@H]7O[C@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)NC(C)=O)CO)O[C@H]([C@H]6O)O[C@H]3[C@@H]([C@@H](NC(C)=O)[C@H](O[C@@H]5[C@H](OC([C@@H]([C@H]5O)NC(C)=O)O)CO[C@H]4[C@H]([C@H](O)[C@H](O)[C@H](C)O4)O)O[C@@H]3CO)O)O[C@H]2[C@@H]([C@@H](O)[C@H](O)[C@H](O2)CO)NC(=O)C)O[C@@H]1O[C@@H]([C@@H](O)[C@@H]([C@H]1NC(C)=O)O)CO)O
WURCS=2.0/6,10,9/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g2-h1_h4-i1_i6-j2	[C@H]%10([C@@H](O)[C@H](O)[C@H]([C@@H](O%10)O[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]5[C@@H]([C@@H](O[C@H](CO[C@@H]6[C@@H](O[C@@H]9O[C@@H]([C@H]([C@H](O)[C@H]9NC(=O)C)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO[C@@]7(C(O)=O)O[C@@H]([C@H](O)[C@@H](CO)O)[C@@H]([C@@H](O)C7)NC(C)=O)O)O)O)CO)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@H]5O[C@H]4[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O4)CO)O[C@@H]2[C@H](O[C@@H](O[C@H]3[C@H](O)[C@@H](NC(C)=O)C(O)O[C@@H]3CO)[C@H](NC(C)=O)[C@H]2O)CO)O)CO)O)O)NC(C)=O)CO
